S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Document :.2,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,Tender Stage,EMD Amount in ₹,EMD through BG/ST or EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,S.No.1,Corrigendum Title,Corrigendum Type,View,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage
1,157227,AMERICAN SPRING AND PRESSING WORKS PVT LTD,08-Sep-2022 06:09 PM,Accepted-AOC,Awarded,09-Nov-2022 01:32 PM,Director,Internal,,NEELAKSHI BAITHURI,09-Nov-2022 01:24 PM,finsummary_40966.pdf (20766.82 KB),Directorate of Agriculture and Assam Seed Corporation,2022_DAASC_26549_1,A/PMU/Emp.Mach/461/22-23/27,Empanelement of Manufacturer of Agricultural Machineries and Implements,Finance,Technical bid has been opened,NEELAKSHI BAITHURI,12-Sep-2022 11:14 AM,,Director,Internal,,NEELAKSHI BAITHURI,09-Nov-2022 01:16 PM,techsummary_40966.pdf (20766.82 KB),09-Nov-2022,INR 0.0,1095.0,NEELAKSHI BAITHURI,09-Nov-2022 01:28 PM,Order.pdf (22250.00 KB),AOC,"1,00,000",No,fixed,,Nil,Nil,Empanelement of Manufacturer of Agricultural Machineries and Implements,Empanelement of Manufacturer of Agricultural Machineries and Implements,Refer as EOI documents  ,NA ,,Farm Machinery and Equipments,NA ,Empanelment,90.0,1095.0,"Khanapara, Assan",781022.0,"Directorate of Agriculture, Assam ","Krishi Bhawan, Khanapara, Guwahati-22 ",12-Aug-2022 03:00 PM ,"Directorate of Agriculture, Assam",No ,No,Director of Agriculture,"Krishi Bhawan, Khanapara, Guwahati-22",1.0,Fee/PreQual/Technical/Finance,.pdf,Scan and signed copy of technical documents,Directorate of Agriculture and Assam Seed Corporation,A/PMU/Emp.Mach/461/22-23/27,2022_DAASC_26549_1,Yes,Open Tender,Empanelment,Goods,1.0,No,No,Online,No,No,No,1.0,SBI Bank,1.0,Extension of Date,Date,,06-Aug-2022 11:00 AM,09-Sep-2022 04:00 PM,06-Aug-2022 11:00 AM,09-Sep-2022 03:30 PM,NA ,NA ,06-Aug-2022 05:00 PM,09-Sep-2022 03:30 PM,"5,000",Nil,Nil,No,AOC
2,157026,Amrut Energy Private Limited,31-Aug-2022 05:30 PM,Accepted-AOC,Awarded,09-Nov-2022 01:32 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Scan and signed copy of tender documents,,,,,,,,,,,,,,,,,2.0,Bid Security,Technical Bid,,,,,,,,,,,,,,AOC
3,156685,ANDREAS STIHL PRIVATE LIMITED,30-Aug-2022 12:59 PM,Accepted-AOC,Awarded,09-Nov-2022 01:32 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
4,157222,ASOM AGRO TECH PVT LTD,09-Sep-2022 01:23 PM,Accepted-AOC,Awarded,09-Nov-2022 01:32 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
5,156178,Aspee Agro Equipment Pvt. Ltd.,08-Sep-2022 05:29 PM,Accepted-AOC,Awarded,09-Nov-2022 01:32 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
6,157847,AVHE INDIA PRIVATE LIMITED,09-Sep-2022 02:56 PM,Accepted-AOC,Awarded,09-Nov-2022 01:32 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
7,157066,BALRAJ AGRO INDUSTRIES,02-Sep-2022 12:44 PM,Accepted-AOC,Awarded,09-Nov-2022 01:32 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
8,156271,B.K. Engineering Workshop,09-Sep-2022 12:52 PM,Accepted-AOC,Awarded,09-Nov-2022 01:32 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
9,156142,BTL EPC LTD(FORMERLY BENGAL TOOLS LTD),01-Sep-2022 05:46 PM,Accepted-AOC,Awarded,09-Nov-2022 01:32 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
10,156681,CENTRIFUGAL PRODUCTS,27-Aug-2022 05:27 PM,Rejected-Technical,Technically Rejected,09-Nov-2022 01:16 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
11,157653,CFPM INDUSTRIES,08-Sep-2022 08:01 PM,Accepted-AOC,Awarded,09-Nov-2022 01:32 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
12,157792,EASTERN WELDMESH PVT LTD,09-Sep-2022 02:30 PM,Accepted-AOC,Awarded,09-Nov-2022 01:32 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
13,156683,ESCORTS LIMITED,08-Sep-2022 07:31 PM,Accepted-AOC,Awarded,09-Nov-2022 01:32 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
14,157000,Fabricon Structurals,01-Sep-2022 08:27 AM,Accepted-AOC,Awarded,09-Nov-2022 01:32 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
15,157181,Falcon Garden Tools Pvt. Ltd.,08-Sep-2022 12:35 PM,Accepted-AOC,Awarded,09-Nov-2022 01:32 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
16,157171,FEDE INDUSTRIES PVT LTD,01-Sep-2022 02:40 PM,Accepted-AOC,Awarded,09-Nov-2022 01:32 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
17,157793,FIELDTRACK EARTHMOVERS PVT LTD,09-Sep-2022 01:48 PM,Rejected-Technical,Technically Rejected,09-Nov-2022 01:16 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
