EMD Amount in ₹,EMD through BG/ST or EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Corrigendum Title,Corrigendum Type,View,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Type :.1,Summary :.1,Updated By :.1,Updated On :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.2,Financial Bid Opening Date:,Document :.2,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage
0.0,No,fixed,,Nil,Nil,1.0,Fee/PreQual/Technical,.pdf,Technical Documents as prescribed in the RFP Document,Pkg 05 Fixation of Rates for different items of the PWSS to be executed under JJM Assam,Pkg 05 Fixation of Rates for different items of the Piped Water Supply Schemes to be executed under Jal Jeevan Mission Assam,Please refer Tender documents. ,NA ,0.0,Civil Works - Water Works,NA ,Tender,90.0,365.0,Guwahati,781036.0,NA ,NA ,NA ,O O CE PHE Water Assam,No ,No,10-Sep-2020 10:00 AM,01-Oct-2020 03:00 PM,10-Sep-2020 10:00 AM,30-Sep-2020 04:00 PM,NA ,NA ,10-Sep-2020 11:00 AM,30-Sep-2020 04:00 PM,14-Oct-2020 12:00 PM,CE PHE Water Assam,"Hengrabari, Guwahati-36",0.0,Nil,Nil,No,Public Health Engineering Department||Chief Engineer PHE(P)-Assam-PHED||Lower Assam Zone-Guwahati-PHED||Guwahati Circle-Guwahati-PHED,PHE_8_MM_2014_15_T_9893_99,2020_PHED_18618_5,Yes,Open Tender,Item Rate,Works,2.0,No,No,Not Applicable,No,No,No,1.0,Corrigendum No. 02,Technical Bid,,AOC,Finance,Opening of Financial Bid,Mrinal Kumar Kalita,14-Oct-2020 01:07 PM,,BOQ Comparative Chart,Technical,Technical Bid Opening,Munmun Das,02-Oct-2020 02:21 PM,,Public Health Engineering Department||Chief Engineer PHE(P)-Assam-PHED||Lower Assam Zone-Guwahati-PHED||Guwahati Circle-Guwahati-PHED,2020_PHED_18618_5,PHE_8_MM_2014_15_T_9893_99,Pkg 05 Fixation of Rates for different items of the PWSS to be executed under JJM Assam,M K Das,Internal,,Milan Kalita,13-Oct-2020 05:43 PM,14-Oct-2020 12:00 PM,techsummary_28714.pdf (499.06 KB),1.0,88577.0,SDCONSTRUCTION,INR,1.0,1,92466,ABETSON TERANG,29-Sep-2020 02:33 PM,Accepted-AOC,Empanelled,15-Mar-2021 05:00 PM,15-Mar-2021,INR 1.0,365.0,Munmun Das,15-Mar-2021 05:00 PM,FE.pdf (605.00 KB),Empanelment Order,M.K.Das,Internal,,Munmun Das,15-Mar-2021 04:49 PM,finsummary_28714.pdf (605.09 KB),AOC
,,,,,,2.0,Finance,.xls,BoQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,2.0,89362.0,Soumen Sil,INR,1.0,2,93998,ALAMPURIA ENTERPRISES,30-Sep-2020 12:29 PM,Accepted-AOC,Empanelled,15-Mar-2021 05:00 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,3.0,89392.0,M/s RSC Enterprise,INR,1.0,3,94227,Alom Rongpi,30-Sep-2020 03:05 PM,Rejected-Technical,Technically Non Responsive,13-Oct-2020 05:43 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,4.0,89441.0,r r enterprise,INR,1.0,4,89978,Ammit Saha,26-Sep-2020 10:07 AM,Accepted-AOC,Empanelled,15-Mar-2021 05:00 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,5.0,89630.0,Shahabuddin Majumdar,INR,1.0,5,92523,Amphu Timungpi,29-Sep-2020 03:04 PM,Accepted-AOC,Empanelled,15-Mar-2021 05:00 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,6.0,89746.0,Bharat Bora,INR,1.0,6,91681,Anup Kumar Agarwala,28-Sep-2020 09:17 PM,Accepted-AOC,Empanelled,15-Mar-2021 05:00 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,7.0,89841.0,Suman Ray,INR,1.0,7,92361,Arsiddh Infraprojects,29-Sep-2020 01:48 PM,Accepted-AOC,Empanelled,15-Mar-2021 05:00 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,8.0,89857.0,SIBO THAPA,INR,1.0,8,90683,ASHIM MAHANTA,27-Sep-2020 12:25 PM,Accepted-AOC,Empanelled,15-Mar-2021 05:00 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,9.0,89901.0,NIRANJAN KAKATI,INR,1.0,9,90450,ASSOCIATED TECHNOLOGIE,30-Sep-2020 10:26 AM,Accepted-AOC,Empanelled,15-Mar-2021 05:00 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,10.0,89973.0,BIJOY TERANG,INR,1.0,10,90789,Bapan Kumar Barman,27-Sep-2020 02:22 PM,Accepted-AOC,Empanelled,15-Mar-2021 05:00 PM,,,,,,,,,,,,,,AOC
