object_id,Relief_Distribution_Dal_In_Q
101.0,9.3
102.0,61.28
103.0,114.14
104.0,91.62
105.0,24.4
109.0,322.77000000000004
110.0,4.859999999999999
111.0,3.54
112.0,69.22
113.0,294.41
114.0,22.330000000000002
115.0,104.9
116.0,225.9
117.0,6.93
118.0,0.0
119.0,0.0
120.0,862.97
121.0,1735.52
122.0,1983.47
123.0,1791.08
124.0,1332.81
126.0,117.87
127.0,0.0
128.0,907.92
129.0,54.629999999999995
130.0,14.35
131.0,17.53
132.0,0.0
133.0,0.0
134.0,720.59
135.0,1204.6399999999999
136.0,2257.65
137.0,99.28
138.0,91.6
139.0,13.86
140.0,0.0
141.0,86.64
142.0,57.05
143.0,215.17000000000002
144.0,2.88
145.0,238.22
146.0,6.619999999999999
147.0,58.94
150.0,48.339999999999996
151.0,135.79
152.0,177.72
153.0,126.35
154.0,20.0
155.0,81.92
156.0,41.46000000000001
157.0,0.0
158.0,0.0
159.0,1.14
160.0,31.57
161.0,5.14
162.0,0.92
163.0,0.0
164.0,0.0
165.0,0.0
166.0,18.88
167.0,0.0
168.0,0.0
169.0,0.0
170.0,0.0
171.0,0.0
172.0,64.28999999999999
173.0,0.0
174.0,0.0
175.0,0.0
176.0,0.0
177.0,0.0
178.0,0.0
179.0,0.0
181.0,101.97
184.0,527.84
185.0,1871.99
186.0,0.0
187.0,691.38
188.0,154.2
189.0,640.66
190.0,306.35
191.0,635.1899999999999
192.0,64.91999999999999
193.0,368.66
194.0,525.22
195.0,86.55
196.0,37.91
197.0,11.43
198.0,1.85
199.0,264.86
200.0,387.03000000000003
201.0,3.33
202.0,314.15999999999997
205.0,23.0
206.0,14.299999999999999
207.0,90.97
208.0,619.92
209.0,276.28000000000003
210.0,493.66
211.0,1034.87
212.0,0.0
213.0,0.0
214.0,0.0
215.0,0.0
216.0,0.0
217.0,305.12
219.0,15.899999999999999
220.0,0.0
221.0,0.0
222.0,179.77
223.0,195.26
224.0,932.87
225.0,193.85
226.0,433.28000000000003
227.0,293.81
228.0,113.52
230.0,36.62
231.0,87.3
233.0,647.9100000000001
234.0,42.78
238.0,557.67
239.0,779.57
241.0,10.61
245.0,100.21
246.0,172.92
247.0,57.61
248.0,0.0
249.0,1.6099999999999999
250.0,123.76
251.0,75.1
252.0,150.54
253.0,89.4
254.0,17.7
255.0,145.12
256.0,1213.74
257.0,15.19
259.0,438.12
260.0,36.62
261.0,179.4
262.0,17.86
264.0,39.84
265.0,1226.76
266.0,685.9300000000001
268.0,101.29
269.0,705.39
270.0,862.25
271.0,18.16
272.0,7.56
273.0,0.0
275.0,0.0
276.0,0.0
277.0,0.0
278.0,0.0
279.0,0.0
280.0,0.0
281.0,52.21
