Date,object_id,revenue_ci,District,Number of damages
2023-06-11,251,Gohpur,BISWANATH,1
2023-06-22,251,Gohpur,BISWANATH,1
2023-06-12,251,Gohpur,BISWANATH,1
2023-07-10,250,Halem,BISWANATH,1
2023-06-23,251,Gohpur,BISWANATH,1
2023-06-28,250,Halem,BISWANATH,1
2023-06-12,143,Nowboicha,LAKHIMPUR,1
2023-06-16,141,Narayanpur,LAKHIMPUR,2
2023-06-14,143,Nowboicha,LAKHIMPUR,2
2023-06-22,269,Mangaldoi,DARRANG,1
2023-06-26,269,Mangaldoi,DARRANG,2
2023-06-17,269,Mangaldoi,DARRANG,2
2023-06-12,269,Mangaldoi,DARRANG,3
2023-06-25,269,Mangaldoi,DARRANG,3
2023-06-24,269,Mangaldoi,DARRANG,4
2023-06-15,117,Matia,GOALPARA,1
2023-06-17,268,Kalaigaon,UDALGURI,1
2023-07-11,246,Udalguri,UDALGURI,1
2023-06-20,245,Harisinga,UDALGURI,1
2023-06-16,245,Harisinga,UDALGURI,1
2023-06-16,268,Kalaigaon,UDALGURI,1
2023-06-17,138,Chariduar,SONITPUR,1
2023-06-28,138,Chariduar,SONITPUR,1
2023-06-17,136,Kampur,NAGAON,1
2023-06-21,234,Barama,BAKSA,3
2023-06-22,226,Nalbari,NALBARI,1
2023-06-21,222,Tihu,NALBARI,1
2023-06-22,124,Bajali,BAJALI,6
2023-06-22,265,Sarupeta,BAJALI,1
2023-07-09,169,Teok,JORHAT,1
2023-06-29,169,Teok,JORHAT,1
2023-06-27,169,Teok,JORHAT,2
