,Date,Longitude,Latitude
0,"['2023-06-11', '2023-06-11']",93.628098,26.886123
1,"['2023-06-12', '2023-06-12']",93.555650,27.095780
2,"['2023-06-12', '2023-06-12', '2023-06-12', '2023-06-12', '2023-06-12', '2023-06-12']",91.992661,26.440664
3,"['2023-06-12', '2023-06-12']",91.960690,26.442980
4,"['2023-06-14', '2023-06-14', '2023-06-14', '2023-06-14']",91.960690,26.442980
5,"['2023-06-15', '2023-06-15']",93.691218,26.900444
6,"['2023-06-16', '2023-06-16', '2023-06-16', '2023-06-16']",94.006159,17.156999
7,"['2023-06-16', '2023-06-16', '2023-06-16', '2023-06-16']",90.753727,26.020408
8,"['2023-06-17', '2023-06-17']",91.776100,26.711700
9,"['2023-06-17', '2023-06-17']",91.986521,26.562401
10,"['2023-06-17', '2023-06-17']",91.998531,26.598621
11,"['2023-06-17', '2023-06-17', '2023-06-17', '2023-06-17']",92.710210,26.717130
12,"['2023-06-20', '2023-06-20']",92.717367,26.106437
13,"['2023-06-21', '2023-06-21', '2023-06-21', '2023-06-21', '2023-06-21', '2023-06-21']",91.995900,26.443300
14,"['2023-06-21', '2023-06-21']",91.992800,26.419400
15,"['2023-06-22', '2023-06-22', '2023-06-22', '2023-06-22', '2023-06-22', '2023-06-22', '2023-06-22', '2023-06-22', '2023-06-22', '2023-06-22', '2023-06-22', '2023-06-22', '2023-06-22', '2023-06-22']",91.758400,26.700700
16,"['2023-06-22', '2023-06-22']",91.357248,26.540695
17,"['2023-06-22', '2023-06-22']",91.362613,26.531607
18,"['2023-06-22', '2023-06-22']",91.362613,26.531608
19,"['2023-06-23', '2023-06-23']",91.159080,26.536302
20,"['2023-06-24', '2023-06-24', '2023-06-24', '2023-06-24', '2023-06-24', '2023-06-24', '2023-06-24', '2023-06-24']",91.142550,26.452241
21,"['2023-06-25', '2023-06-25', '2023-06-25', '2023-06-25', '2023-06-25', '2023-06-25']",91.142560,26.452241
22,"['2023-06-26', '2023-06-26', '2023-06-26', '2023-06-26']",91.261245,26.505215
23,"['2023-06-27', '2023-06-27', '2023-06-27', '2023-06-27']",91.240337,26.503750
24,"['2023-06-28', '2023-06-28']",91.227382,26.478453
25,"['2023-06-28', '2023-06-28']",91.155950,26.536513
26,"['2023-06-29', '2023-06-29']",93.610147,26.885536
27,"['2023-07-09', '2023-07-09']",91.993733,26.538391
28,"['2023-07-10', '2023-07-10']",93.609539,26.886682
29,"['2023-07-11', '2023-07-11']",91.994520,26.444710
30,,91.994520,26.444710
31,,91.994500,26.444700
32,,91.994520,26.444710
33,,91.994520,26.444710
34,,91.994520,26.444710
35,,91.992540,26.537680
36,,91.994520,26.444710
37,,91.994520,26.444710
38,,94.457179,26.771686
39,,94.454895,26.776590
40,,92.753871,26.897990
41,,93.481104,26.933649
42,,94.396660,26.839715
43,,94.398732,26.840768
44,,93.508465,26.871768
45,,92.005296,26.728898
