Date,District,Number,Details,state,ID,assam_dist
2023-06-14,DHEMAJI,1,"Dhemaji - PWD Deptt. bridge connecting Jiadhal Hechulipam to Dighalgarah College road. | The bridge connecting Jiadhal Hechulipam to Dighalgarah College road. | Today on 14/06/2023, The bamboo footbridge connecting Jiadhal Hechulipam to Dighalgarah College road washed away at about 2:00 PM.(Lenght-65.00 m) | (Long - 94.501351, Lat - 27.440190, Dept - PWD (Roads))",ASSAM,7,2011Dhem
2023-06-17,SONITPUR,1,"Chariduar - New Ghogra T.E playground to Ganesh Mandir Road | New Ghogra T.E road, Dated - 17/06/2023 | Hume pipe culvert at ch.500 m. | (Long - 92.729307, Lat - 26.743575, Dept - PWD (Roads))",ASSAM,25,2011Soni
2023-06-18,SONITPUR,2,"Naduar - Bridge No. 1/1, L0532-Hatinga to Hatinga Quarry road 18/6/2023 | Hatinga | | (Long - 92.937357, Lat - 26.809005, Dept - PWD (Roads)),  Chariduar - Dipota bridge to Ghogra chariali connecting box culvert at 1 no Ghogra req Grant on DTD 18.06.2023 | 1 no Ghogra req Grant | | (Long - 92.701960, Lat - 26.724590, Dept - P&RD)",ASSAM,25,2011Soni
2023-06-19,DARRANG,2,"Dalgaon - RCC Br. No.3/1 on No.3 kheteswar to NH-52 | RCC Br. No.3/1 on No.3 kheteswar to NH-52 | As per report received from PWD(R) and local villagers, Due to heavy rain & incessant rainfall, the approach of RCC Br. No.3/1 on No.3 kheteswar to NH-52 road has been damaged. Immediate restoration is required .Dated 18-06-2023. | (Long - 92.172002, Lat - 26.520720, Dept - PWD (Roads)),  Mangaldoi - Wooden bridge connecting Barathiabari village and Kabikara Village | Barathiabari village | Due to rise in water level the bridge along with approach affected. Dated 18/06/2023 | (Long - 91.950000, Lat - 26.430000, Dept - P&RD)",ASSAM,26,2011Darr
2023-06-19,KOKRAJHAR,5,"Bagribari - Bridge No.4/1 | Lalmati Monglajhora Road | As reported by Asstt. Exec. Engineer, PWD (RR) Sub-Division Gossaigaon, Damaged due to the incessant heavy rainfall. Date: 19-06-2023 | (Long - 0.000000, Lat - 0.000000, Dept - PWD (Roads)),  Bridge No.4/2 | Lalmati Monglajhora Road | As reported by Asstt. Exec. Engineer, PWD (RR) Sub-Division Gossaigaon, Damaged due to the incessant heavy rainfall. Date: 19-06-2023 | (Long - 0.000000, Lat - 0.000000, Dept - PWD (Roads)),  Brdige No.4/3 | Lalmati Monglajhora Road | As reported by Asstt. Exec. Engineer, PWD (RR) Sub-Division Gossaigaon, Damaged due to the incessant heavy rainfall. Date: 19-06-2023 | (Long - 0.000000, Lat - 0.000000, Dept - PWD (Roads)),  Bridgae No.2/1 on Khoraghat to Chawguri Road | Falakata Pt-I (Bisubasra) | As reported by Asstt. Exec. Engineer, PWD (RR) Sub-Division Gossaigaon, Sub-way has been damaged due to incessant heavy rainfall. Date: 19-06-2023 | (Long - 0.000000, Lat - 0.000000, Dept - PWD (Roads)),  Dotma - 1. Wooden bridge at Teteliguri | 1. Teteliguri dated-19/06/2023 | 1. Damage of wooden bridge at Teteliguri | (Long - 0.000000, Lat - 0.000000, Dept - PWD (Roads))",ASSAM,9,2011Kokr
2023-06-20,KOKRAJHAR,1,"Gossaigaon - DWILUNG BRIDGE | NO. 2 DAWAGURI | AS REPORTED BY KACHUGAON DEV. BLOCK DATE: 20-06-2023, DUE TO HEAVY RAINFALL DWILUNG BRIDGE IS DAMAGED. | (Long - 26.450534, Lat - 89.891612, Dept - P&RD)",ASSAM,9,2011Kokr
2023-06-20,BARPETA,1,"Barpeta - Ata village Bamboo bridge | Ata village | As per field visit report, the Banboo bridge on river Pahumara at Ata village has washed away by the rising river of River Pahumara on 20/06/2023. | (Long - 91.091829, Lat - 26.425274, Dept - PWD (Roads))",ASSAM,32,2011Barp
2023-06-20,BONGAIGAON,1,"Manikpur - Manikpur Bashbari Road | Manikpur | SPT Bride no: 3/1 & SPT Bridge no 4/1 got damaged. as per report received from PWRD, Bongaigaon, dated- 20.06.2023 | (Long - 90.800412, Lat - 26.441907, Dept - PWD (Roads))",ASSAM,10,2011Bong
2023-06-21,DARRANG,1,"Dalgaon - RCC Br No.14/1 on Dalgaon to Dhupguri via devpukhuri road | RCC Br No.14/1 on Dalgaon to Dhupguri via devpukhuri road | As per report received from PWD(R), due to heavy rain & incessant rainfall the approach of RCC br no.14/1 on Dalgaon to Dhupguri via devpukhuri road under Asom Mala project (package no.CE/AM/SOPD(L1)/35/2020-21/5) has been badly damaged. Immediate restoration is required. Date of occurrence - 20/06/2023 | (Long - 92.316065, Lat - 26.613227, Dept - PWD (Roads))",ASSAM,26,2011Darr
2023-06-21,BARPETA,1,"Barpeta - Kujarpith Bonbaha Raod to DK Road | Betbari | As per report received from PWD Dept a Bamboo foot bridge is partially affectedon 21/06/23 | (Long - 91.017104, Lat - 26.406384, Dept - PWD (Roads))",ASSAM,32,2011Barp
2023-06-21,BAKSA,1,"Baganpara - Thakursupa to Jartaluk connecting rcc bridge damaged on dated 21/06/2023 | Thakursupa | Road is completely disconnected | (Long - 91.484416, Lat - 26.576328, Dept - PWD (Roads))",ASSAM,35,2011Baks
