,State,District,Location,Department,Organization Chain,tender_title,Work Description,Bid Opening Place,Pincode,Tender Category,Product Category,Sub category,tender_externalreference,Tender ID,Tender Value in ₹,Tender Stage,Awarded Price in ₹,Source of Funds for Tenders,Keywords,Published Date,month,is_flood_tender,positive_keywords_dict,negative_keywords_dict,Season,Scheme,Erosion,Roads_Bridges_Embkt,Response Type,tender_district_externalReference,tender_district_title_description,tender_district_location,DISTRICT_FINALISED,tender_villages,tender_subdistrict
11,Himachal Pradesh,Kullu,Katrain,HP Irrigation and Public Health,"HP Irrigation and Public Health||Kullu Circle,Irrigation and Public Health,HP||Kullu-I,Irrigation and Public Health,HP",Providing Flood Protection Work of River Beas Left Bank for Village Mahili Bihal and Bagga in G.P. Archhandi in Tehsil and Distt. Kullu H.P,"SH C O Gabion Wall of 3.75 mtr. Height design, Toe wall, Appron for a length of 150 mtr. From RD 30800to 30950 Job-4",JSV Division Katrain,175129.0,,Civil Works,NA ,NIT No. 785-834 dt. 21-04-2023,2023_HPIPH_72424_1,"1,03,27,432",AOC,"7,274,076",,Flood,2023-04-21,flood_t,True,"{'Flood': 1, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Pre-Monsoon,,False,False,Others,NA,Kullu,NA,Kullu,'Kullu',Kullu
12,Himachal Pradesh,Kullu,Katrain,HP Irrigation and Public Health,"HP Irrigation and Public Health||Kullu Circle,Irrigation and Public Health,HP||Kullu-I,Irrigation and Public Health,HP",Providing Flood Protection Work on River Beas Left Bank for Village Mahili Bihal and Bagga in G.P. Archhandi in Tehsil and Distt. Kullu H.P,"SH C O Gabion Wall of 3.75 mtr. 5.00 height design, Toe wall, Appron for a length of 100 mtr. From RD 30700 to 30800 Job-3",Jal Shakti Division Katrain,175129.0,,Civil Works,NA ,NIT No. 785-834 dt. 21-04-2023,2023_HPIPH_72422_1,"79,73,560",AOC,"5,614,666",,Flood,2023-04-21,flood_t,True,"{'Flood': 1, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Pre-Monsoon,,False,False,Others,NA,Kullu,NA,Kullu,'Kullu',Kullu
13,Himachal Pradesh,Kullu,Katrain,HP Irrigation and Public Health,"HP Irrigation and Public Health||Kullu Circle,Irrigation and Public Health,HP||Kullu-I,Irrigation and Public Health,HP","Providing Flood Protection Work of River Beas, Left Bank for Village Mahili Bihal and Bagga in G.P. Archhandi in Tehsil and Distt. Kullu H.P","SH CO Gabion Wall of 3.75 mtr. 5.00 mtr. Height design, Toe wall, Appron for a length of 150 mtr. From RD 31100 to 31250 Job-6",JSV Division Katrain,175129.0,,Civil Works,NA ,NIT No. 10546-95 dt. 02-03-2023,2023_HPIPH_70121_1,"1,14,16,036",AOC,"11,281,801",,Flood,2023-03-02,flood_t,True,"{'Flood': 1, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Pre-Monsoon,,False,False,Others,NA,Kullu,NA,Kullu,'Kullu',Kullu
2,Himachal Pradesh,Mandi,Tanehar,HP Irrigation and Public Health,"HP Irrigation and Public Health||Hamirpur Circle,Irrigation and Public Health,HP||Dharampur Bharari,Irrigation and Public Health,HP",Providing Flood Protection Work / Anti Erosion measures in Srilanka Nallah in GP Tanehar Tehsil Dharampur Distt Mandi HP,"Construction of PCC retaining wall, providing wire crates work and construction of check structures at various RDs",Dharampur Bharari,175040.0,Works,Civil Works,NA ,18651-18700 Dated 01.03.2024,2024_HPIPH_87565_1,"89,22,541",AOC,"59,60,002",,Flood,2024-03-01,flood_t,True,"{'Flood': 1, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 1, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Pre-Monsoon,,True,False,Others,NA,Mandi,NA,Mandi,'Mandi',Mandi
3,Himachal Pradesh,Mandi,GP Bahri,HP Irrigation and Public Health,"HP Irrigation and Public Health||Hamirpur Circle,Irrigation and Public Health,HP||Dharampur Bharari,Irrigation and Public Health,HP",Providing Flood Protection Work / Anti Erosion measures in Balhra Nallah in GP Bahri Tehsil Dharampur Distt Mandi HP,"Construction of PCC retaining wall, providing wire crate work and construction of check structures at various RDs.",Dharampur Bharari,175040.0,Works,Civil Works,NA ,18701-50 Dated 01.03.2024,2024_HPIPH_87571_1,"88,65,794",AOC,"67,73,242",,Flood,2024-03-01,flood_t,True,"{'Flood': 1, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 1, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Pre-Monsoon,,True,False,Others,NA,Mandi,NA,Mandi,"'Balhra', 'Bahri', 'Mandi'",Mandi
4,Himachal Pradesh,Mandi,Haryan,HP Irrigation and Public Health,"HP Irrigation and Public Health||Hamirpur Circle,Irrigation and Public Health,HP||Dharampur Bharari,Irrigation and Public Health,HP",Providing Flood Protection Work / Anti Erosion measures in Haryan Nallah in Tehsil Dharampur Distt Mandi HP,"Construction of PCC retaining wall, providing wire crate work and construction of check structures at various RDs",Dharampur Bharari,175040.0,Works,Civil Works - Bridges,NA ,18802-51 Dated 01.03.2024,2024_HPIPH_87592_1,"1,02,55,008",AOC,"64,13,149",,Flood,2024-03-01,flood_t,True,"{'Flood': 1, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 1, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Pre-Monsoon,,True,False,Others,NA,Mandi,NA,Mandi,'Mandi',Mandi
5,Himachal Pradesh,Mandi,Bahri,HP Irrigation and Public Health,"HP Irrigation and Public Health||Hamirpur Circle,Irrigation and Public Health,HP||Dharampur Bharari,Irrigation and Public Health,HP",Providing Flood Protection Work/Anti Erosion measures in Dhardi Nallah in GP Bahri Tehsil Dharampur Distt. Mandi HP,"Construction of PCC retaining wall, providing wire crates work and construction of check structures at various RDs.).",Dharampur Bharari,175040.0,Works,Civil Works,NA ,18601-50 Dated 01.03.2024,2024_HPIPH_87557_1,"2,24,61,962",AOC,"1,48,30,572",,Flood,2024-03-01,flood_t,True,"{'Flood': 1, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 1, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Pre-Monsoon,,True,False,Others,NA,Mandi,NA,Mandi,"'Bahri', 'Mandi'",Mandi
6,Himachal Pradesh,Mandi,Nald,HP Irrigation and Public Health,"HP Irrigation and Public Health||Hamirpur Circle,Irrigation and Public Health,HP||Dharampur Bharari,Irrigation and Public Health,HP",Providing Flood Protection Work to Nald Khad in GP Longni Tehsil Dharampur Distt. Mandi HP,"Construction of PCC retaining wall, providing wire crate work at various RDs",Dharampur Bharari,175025.0,Works,Civil Works,NA ,18496-18545 dated 29.02.2024,2024_HPIPH_87474_1,"1,88,84,259",AOC,"1,76,48,050",,Flood,2024-02-29,flood_t,True,"{'Flood': 1, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Pre-Monsoon,,False,False,Others,NA,Mandi,NA,Mandi,'Mandi',Mandi
7,Himachal Pradesh,Mandi,Kuhat Nallah,HP Irrigation and Public Health,"HP Irrigation and Public Health||Hamirpur Circle,Irrigation and Public Health,HP||Dharampur Bharari,Irrigation and Public Health,HP",Flood protection work for Kuhat Nallah in Sandhole Tehsil Sandhole Distt. Mandi RCC Channel from CSD Canteen to PWD Rest House from RD 0 to 1000 mtr,Channelisation of kuhat Nallah at Sandhole RD 0 to 806,Dharampur Bharari,176090.0,Works,Civil Works,NA ,18121-18170 dated 28.02.2024,2024_HPIPH_87465_1,"2,90,90,692",AOC,"21,811,395",,Flood,2024-02-28,flood_t,True,"{'Flood': 1, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Pre-Monsoon,,False,False,Others,NA,Mandi,NA,Mandi,'Mandi',Mandi
8,Himachal Pradesh,Mandi,Dharmpur,HP Irrigation and Public Health,"HP Irrigation and Public Health||Hamirpur Circle,Irrigation and Public Health,HP||Dharampur Bharari,Irrigation and Public Health,HP",Providing Flood Protection Work Anti Erosion measures in Lower Tanher Nallah in GP Tanehar Tehsil Dharampur Distt. Mandi HP,"Construction of PCC retaining wall, providing wire crates work and construction of check structures at various RDs.",Jal Shakti Division Dharampur Bharari,175040.0,Works,Civil Works,NA ,17121-17170 dated 28.02.2024,2024_HPIPH_87452_1,"1,35,57,060",AOC,"8,553,763",,Flood,2024-02-28,flood_t,True,"{'Flood': 1, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 1, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Pre-Monsoon,,True,False,Others,NA,Mandi,Mandi,Mandi,'Mandi',Mandi
