,rescue operation,District,Agency,,,Boats Deployed,Person Evacuated By Boats,Animal Evacuated By Boats,Helicopters Deployed,Person Evacuated By Helicopters,Medical Team Deployed,Date
0,,Cachar,"NDRF, SDRF",,,7,70,0,0,0,5,16-05-2022
1,,Dima-Hasao,Fire & Emergency Services (F&ES),,,0,0,0,0,0,0,16-05-2022
2,,Hojai,"Local People, SDRF, Country Boats",,,23,786,23,0,0,3,16-05-2022
3,,Udalguri,Fire & Emergency Services (F&ES),,,1,1,0,0,0,0,16-05-2022
4,,Total,,,,31,857,23,0,0,8,16-05-2022
