,rescue operation,District,Agency,,,Boats Deployed,Person Evacuated By Boats,Animal Evacuated By Boats,Helicopters Deployed,Person Evacuated By Helicopters,Medical Team Deployed,Date
0,,Cachar,,,,0,0,0,0,0,17,25-05-2022
1,,Dima-Hasao,"Civil Defence/Trained Volunteers, Police",,,0,0,0,1,0,14,25-05-2022
2,,Morigaon,,,,0,0,0,0,0,3,25-05-2022
3,,Nagaon,SDRF,,,2,0,0,0 0 15,,,25-05-2022
4,,Total,,,,2,0,0,1 0 49,,,25-05-2022
