,rescue operation,District,Agency,,,Boats Deployed,Person Evacuated By Boats,Animal Evacuated By Boats,Helicopters Deployed,Person Evacuated By Helicopters,Medical Team Deployed,Date
0,,Dhemaji,NDRF,,,1,20,0,0,0,2,01-08-2022
1,,Lakhimpur,SDRF,,,1,40,12,0,0,2,01-08-2022
2,,Total,,,,2,60,12,0,0,4,01-08-2022
