,relief distributed others,District,Baby Food Liquid,,Baby Food Solid,Others,,,,,,Date
0,,Darrang,0.00-Q,,0.00-Q,Tarpaulin-2110.00-Pieces,,,,,,07-07-2022
1,,Dibrugarh,0.00-Q,,0.00-Q,Water Pouches-400.00-Pkt; Bleaching Powder-10.00-Kg,,,,,,07-07-2022
2,,Hailakandi,0.00-Q,,0.00-Q,,,,,,,07-07-2022
3,,Karimganj,"0.00-Q, 575.00-Pkt",,"0.00-Q, 299.00-Pkt",0-0.00-Q; MOSQUITO COIL-106.00-Pkt; MATCH BOX-161.00-Pkt; BLEACHING POWDER-74.00-Pkt; CANDLE-202.00-Pkt,,,,,,07-07-2022
4,,Morigaon,0.00-Q,,0.00-Q,,,,,,,07-07-2022
5,,Sivasagar,0.00-Q,,0.00-Q,0-0.00-Q,,,,,,07-07-2022
6,,Tamulpur,0.00-Q,,0.00-Q,,,,,,,07-07-2022
