,relief distributed others,District,Baby Food Liquid,,Baby Food Solid,,Others,,,,,Date
0,,Dima-Hasao,78.00-L,,0.00-Q,,Potato-500.00-Kg; Onion-100.00-Kg; Milk-78.00-L; Biscuit-160.00-Pkt; Candle-400.00-Pkt; Match Box-156.00-Pkt; Mosquito Repellent-200.00-Pkt,,,,,29-05-2022
1,,Nagaon,0.00-Q,,5.00-Kg,,,,,,,29-05-2022
