object_id,total_tender_awarded_value
02-024-02119,7898260.9
02-024-02121,3732748.8
02-024-02123,16564334.93
02-024-02126,1266815.0
02-024-02127,23204134.0
02-024-02128,6073914.0
02-028-02858,38203519.69
02-029-00068,7932709.0
02-029-00069,17157137.0
02-031-00057,3876028.0
02-031-00058,15648417.0
02-031-00062,39458239.35
02-031-00063,3979269.0
02-031-00064,2687508.3600000003
02-032-00048,1781793.0
02-032-00051,356760.0
02-032-00055,78000.0
02-033-00041,1357755.0
02-033-00043,404146.0
02-033-00044,5588064.0
02-034-00010,1455264.0
