object_id,total_tender_awarded_value
02-024-02122,1299764.8
02-024-02123,1184410.0
02-024-02128,945000.0
02-027-00019,742000.0
02-028-02855,62541744.0
02-028-02857,14524305.0
02-028-02858,0.0
02-029-00065,1430550.0
02-029-00066,50465390.0
02-029-00068,736382.0
02-029-00069,10660868.0
02-031-00058,1722634393.4
02-031-00059,3982805.0
02-031-00060,1145851.0
02-031-00061,2196961.0
02-031-00062,16591880.0
02-031-00064,7503101.0
02-032-00048,6279578.0
02-032-00050,887237.0
02-032-00051,5661544.0
02-032-00055,8112886.0
02-032-01637,2141054.0
02-033-00034,33169658.0
02-033-00043,27730231.0
