object_id,total_tender_awarded_value
02-023-00003,604512582.98
02-023-00008,9117286.0
02-024-02110,2300707.0
02-024-02116,3772574.0
02-024-02118,75734598.0
02-024-02119,4834052.42
02-024-02123,14022579.0
02-024-02127,12731408.0
02-024-02129,26783599.0
02-026-00012,1221963.0
02-026-00014,6162381.0
02-026-00015,1582261.0
02-027-00022,2439264.0
02-027-00027,709602.0
02-028-02854,736943.0
02-028-02855,40757847.0
02-028-02858,1719746.0
02-028-02859,4726954.4
02-029-00069,61388830.5
02-031-00058,11534032.5
02-031-00059,12165406.7
02-031-00062,14315731.6
02-031-00063,1684830.0
02-031-00064,12474214.8
02-032-00048,5624598.0
02-032-00050,15733263.01
02-032-01637,27673000.0
02-033-00035,960894.0
02-033-00037,1342948.0
