object_id,total_tender_awarded_value
02-023-00003,4283804.0
02-024-02110,1694131.0
02-024-02113,1833970.0
02-024-02115,1003747.0
02-024-02116,4728586.0
02-024-02122,7666275.0
02-024-02123,70956286.84
02-024-02127,2813946.0
02-026-00017,15423000.0
02-027-00019,3299094.0
02-027-00025,19647944.0
02-027-00031,35703287.0
02-028-02856,1283407.0
02-029-00065,781152.0
02-029-00066,7422831.0
02-029-00069,34970057.0
02-031-00064,10374096.0
02-032-00050,6302137.0
02-032-00052,328068.0
02-032-00055,936684.0
02-032-03318,387662.0
02-033-00037,2389029.0
02-033-00038,2876840.0
02-033-00043,34945310.0
02-033-00047,24038038.0
02-034-01706,925078.0
