object_id,total_tender_awarded_value
02-024-02121,12148996.0
02-024-02122,4325401.0
02-024-02123,60316037.0
02-024-02127,2090955.0
02-024-02130,1253550.0
02-027-00029,810679866.0
02-028-02854,2132865.0
02-028-02855,5458099.25
02-028-02858,7905687.8
02-028-02859,3421723.25
02-029-00065,1683500.0
02-029-00066,18780815.0
02-029-00069,11750096.0
02-031-00058,3396551.0
02-031-00061,1087033.0
02-031-00062,10566320.0
02-031-00063,465075.0
02-031-00064,1513479.0
02-032-00050,5078408.0
02-032-00053,2472816.0
02-032-01637,4338992.0
02-033-00037,4441727.0
02-033-00047,41215394.0
