object_id,total_tender_awarded_value
02-023-00003,13950069.2
02-024-02122,18123457.0
02-024-02123,1845570.0
02-024-02127,6115276.0
02-024-02128,8304037.0
02-026-00014,53507076.0
02-027-00019,880000.0
02-027-00029,1045919.0
02-028-02855,20161761.0
02-028-02858,2506014.04
02-029-00066,31788889.0
02-029-00069,3593416.0
02-030-02106,2168788.0
02-031-00058,7559674.88
02-031-00059,8918293.0
02-031-00062,6860137.0
02-031-00063,263835.0
02-031-00064,56814596.0
02-032-00048,368487.0
02-032-00050,20102237.0
02-032-00051,2724078.0
02-032-00052,3522683.0
02-032-00053,10329784.0
02-032-00056,267792.0
02-032-01637,9002864.0
02-032-03318,2326099.0
02-034-01706,73048924.0
