object_id,total_tender_awarded_value
02-023-00003,10853425.26
02-023-00005,11701013.0
02-023-00008,1354131.0
02-024-02123,7092326.0
02-024-02124,571003.0
02-027-00027,530241697.0
02-028-02855,21344042.9
02-028-02858,1025543.0
02-028-02859,20727414.66
02-029-00065,6064818.0
02-029-00068,1788187.0
02-029-00069,30270117.0
02-031-00058,4119911.0
02-031-00062,1403697.0
02-031-00063,2474150.42
02-031-00064,2259041.0
02-032-00048,12551532.0
02-032-00050,890940.0
02-032-00051,5699556.0
02-032-00053,1842595.0
02-032-01637,2846150.0
02-033-00035,6264493.0
02-033-00037,3359592.0
02-033-00038,6475698.0
02-033-00043,769650.0
02-033-00044,2286282.0
02-033-00047,12879103.0
