object_id,total_tender_awarded_value
02-023-00003,11731399.18
02-023-00005,8290009.0
02-024-02110,827976.0
02-024-02111,56963952.0
02-024-02116,1520240.0
02-024-02123,9032736.0
02-024-02128,16216066.0
02-024-02129,1631768.6
02-024-02130,16125513.0
02-028-02854,15278778.15
02-028-02859,11526582.5
02-029-00065,1237208.0
02-029-00068,416063.0
02-029-00069,14865702.0
02-030-02108,1309026.0
02-031-00058,2140450.3
02-031-00059,6628975.0
02-031-00060,14245782.0
02-031-00062,1935927.4
02-031-00064,6216411.0
02-032-00053,1134939.0
02-032-00055,1441194.0
02-033-00035,15622918.0
02-033-00038,2689523.0
02-033-00044,6574273.0
02-034-00009,5249769.0
