object_id,total_tender_awarded_value
02-023-00003,71407734.0
02-023-00005,875166.0
02-023-00006,1452728.0
02-023-00008,853256.0
02-024-02119,906110.0
02-024-02123,17831090.0
02-024-02130,2933743.0
02-027-00031,16421775.0
02-027-00033,2647349.19
02-028-02854,1046368.0
02-028-02856,1756116.0
02-028-02858,798830.01
02-029-00066,142065065.0
02-029-00069,149264566.0
02-031-00058,5814572.5
02-031-00060,2686444.0
02-031-00061,1995447.0
02-031-00062,4023456.0
02-032-00048,1635000.0
02-032-00050,1286460.0
02-032-00055,286497.0
02-032-01637,2650764.0
02-033-00037,938225.0
02-033-00043,1223482.0
02-033-00047,70473880.0
02-034-00010,24937667.0
