object_id,total_tender_awarded_value
02-023-00001,42311793.0
02-024-02116,3201438.0
02-024-02122,13463417.0
02-024-02123,19176930.25
02-024-02128,2836785.0
02-026-00014,1864732.0
02-027-00030,8054661.0
02-027-00031,829894.0
02-028-02855,4216325.0
02-029-00066,21589299.0
02-029-00069,6675589.0
02-030-02108,915496.0
02-031-00058,1566297.5
02-031-00063,1705164.0
02-031-00064,1958418.0
02-032-00050,1184644.0
02-033-00035,16906474.0
02-033-00037,5797230.0
02-033-00038,81529475.0
02-033-00043,7122083.59
