object_id,total_tender_awarded_value
02-023-00003,104176072.0
02-023-00006,1141068.0
02-024-02123,80657386.52
02-026-00014,34866798.0
02-027-00026,4939134.0
02-027-00031,2087621.0
02-028-02854,1382416777.0
02-028-02856,4608381.0
02-028-02859,19687581.26
02-029-00065,782300.0
02-029-00068,987524.0
02-029-00069,22563794.0
02-031-00058,6671294.49
02-031-00060,2748882.0
02-031-00061,40694539.0
02-031-00062,10253713.52
02-031-00064,37950099.12
02-032-00048,798238.64
02-032-00049,316662.0
02-032-00050,9120521.44
02-032-00056,144149.0
02-032-01637,385158.85
02-032-03318,523988.0
02-033-00034,728169.0
02-033-00035,2465551.0
02-033-00037,1851250.0
02-033-00038,22612244.0
02-033-00047,1879873.0
