object_id,total_tender_awarded_value
02-023-00001,1262254.0
02-023-00003,146758471.0
02-023-00005,6481397.0
02-023-00008,8671487.0
02-024-02116,998136.0
02-024-02119,1629624.0
02-024-02123,10445171.89
02-028-02854,2899338.0
02-028-02855,825764.0
02-028-02856,3148663.0
02-028-02857,2313989.0
02-028-02858,14864757.0
02-028-02859,1911365.0
02-029-00066,11222464.0
02-029-00068,1951889.0
02-029-00069,258212233.0
02-030-02109,1271142.0
02-031-00058,5800132.0
02-031-00062,1799817.0
02-031-00064,3886005.0
02-032-01637,6040740.0
02-033-00038,1853114.0
02-033-00047,12885321.0
02-034-00009,1037728.0
