object_id,total_tender_awarded_value
02-023-00001,995000.0
02-023-00003,42629427.0
02-023-00005,97031956.0
02-024-02115,1521313.5
02-024-02118,673538.4
02-024-02123,123004126.0
02-024-02128,12619519.0
02-027-00025,2985328.0
02-027-00027,2022810516.0
02-028-02854,798802.0
02-028-02858,9165094.08
02-028-02859,1600411.5
02-029-00066,4905191.0
02-029-00068,1557931.0
02-029-00069,70785888.0
02-031-00058,10115528.0
02-031-00062,51878767.0
02-031-00064,2967014.0
02-032-00048,732218.0
02-032-00050,471326.0
02-032-00055,1351098.0
02-032-01637,22679212.0
02-032-03318,2177902.0
02-033-00035,643773.0
02-033-00037,7487001.0
02-033-00038,48150973.0
02-033-00047,10129166.0
