object_id,total_tender_awarded_value
02-023-00005,2540374.0
02-023-00008,1381685.0
02-024-02110,48385119.0
02-024-02115,885238.0
02-024-02123,53278400.64
02-024-02124,2642501.0
02-024-02128,17391863.35
02-024-02130,11478663.0
02-024-02131,862094.0
02-027-00026,32681448.0
02-027-00027,638385.0
02-027-00031,1011703.0
02-028-02854,843713.0
02-028-02855,1129183.0
02-028-02858,1758671.0
02-029-00068,1580000.0
02-029-00069,3940384.0
02-030-02106,1246695.0
02-031-00064,3228056.0
02-032-00050,2976936.0
02-032-01637,629288.0
02-033-00037,1611372.0
02-033-00043,2803586.0
02-033-00044,1029188.0
