object_id,total_tender_awarded_value
02-023-00003,6411164.3100000005
02-024-02119,834060.0
02-024-02121,1228226.0
02-024-02122,1047566.0
02-024-02123,16850895.0
02-027-00018,7753914.0
02-027-00026,9740040.0
02-027-00029,15790936.129999999
02-028-02858,12515183.0
02-029-00065,3206818.0
02-029-00066,2142724.0
02-029-00068,8324647.0
02-029-00069,44935240.0
02-031-00058,4324875.0
02-031-00059,213776.0
02-031-00060,9698105.0
02-031-00062,2247298.0
02-031-00063,774370.0
02-031-00064,7763806.99
02-033-00038,780620.0
02-033-00041,17971600.0
02-033-00047,466000.0
