object_id,total_tender_awarded_value
02-023-00003,946158.0
02-023-00005,728484.0
02-023-00008,689762.0
02-024-02111,2856174.0
02-024-02123,5108007.0
02-024-02127,969416.0
02-026-00014,24998594.0
02-028-02858,127490803.63
02-028-02859,887808939.94
02-029-00066,11545612.0
02-029-00069,4283909.0
02-030-02109,1336041.0
02-031-00057,978500.85
02-031-00058,4223119.0
02-031-00060,735881.0
02-031-00062,14565897.0
02-031-00063,1271917.0
02-032-00053,390844.0
02-032-00055,152480.0
02-032-01637,1476189.0
02-033-00035,749420.0
02-033-00037,24077002.0
02-033-00038,2813918.0
02-033-00043,1034341.0
02-033-00044,1143090.0
02-033-00047,2722170.0
