object_id,total_tender_awarded_value
02-023-00008,43391576.0
02-024-02118,11064873.0
02-024-02122,2912640.0
02-024-02123,202314330.0
02-024-02127,20809678.0
02-026-00014,3920439.0
02-027-00026,11074271.0
02-027-00028,592525.0
02-027-00029,2452382.0
02-028-02854,1025038.35
02-028-02856,12927852.0
02-028-02859,1579399.79
02-029-00066,3806432.0
02-029-00068,9875165.0
02-029-00069,32499815.0
02-031-00058,59260596.0
02-031-00059,31158276.0
02-031-00060,4211971.0
02-031-00062,14621760.65
02-031-00064,29344760.0
02-032-00050,1864697.0
02-032-00053,1825093.0
02-032-00055,607162.0
02-033-00037,3496783.0
02-033-00038,107527300.0
02-033-00043,5254614.0
02-033-00044,26204442.0
02-033-00047,26696860.0
