object_id,total_tender_awarded_value
02-023-00003,74611437.0
02-023-00005,1728031.0
02-023-00008,1041606.0
02-024-02119,6526152.0
02-024-02123,14808738.0
02-024-02127,6287786.0
02-024-02128,20053917.0
02-024-02129,1126855.0
02-024-02130,5432453.0
02-026-00014,20307387.0
02-026-00015,4028539.0
02-027-00027,13918104.0
02-028-02858,24230627.0
02-029-00065,5265875.0
02-029-00068,2091920.0
02-029-00069,5311115.0
02-031-00058,10428170.3
02-031-00059,493106.0
02-031-00060,5450651.0
02-031-00061,3944105.0
02-031-00062,3687124.7199999997
02-031-00063,1798604.0
02-032-00048,22093561.0
02-032-00050,60118341.0
02-032-00055,1050000.0
02-032-01637,4927213.0
02-033-00035,1614419.0
02-033-00038,134920990.0
02-033-00044,570006.0
02-033-00047,4571352.0
