object_id,total_tender_awarded_value
02-024-02110,9168169.0
02-024-02119,605263.0
02-024-02122,18543397.0
02-024-02123,49817112.0
02-026-00014,5810952.37
02-027-00026,1100577.0
02-027-00027,1893570.0
02-027-00031,2742671.65
02-028-02854,6956105.0
02-028-02856,382087.0
02-028-02857,896077.0
02-028-02858,575413.0
02-029-00065,6111238.8
02-029-00068,660113.0
02-029-00069,466800254.0
02-031-00058,3304075.0
02-031-00059,2389764.0
02-031-00060,827382.14
02-031-00062,6278758.0
02-032-00048,2462500.0
02-032-00050,3985246.0
02-032-00052,8128869.0
02-032-00053,7854809.0
02-032-01637,749035.0
02-032-03318,6965244.0
