Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
Department of Health and Family Welfare||Directorate of Health and Family Welfare||MS ZH SHIMLA,HFW-SML/SMS/DDUZH/Tenders /2025- 11783 dt 27-01-2025,2025_DFHW_98768_1,Yes,Open Tender,Item Rate,Services,2.0,No,No,Both(Online/Offline),No,No,No,1.0,Fee/PreQual/Technical,.pdf,documents required to be uploaded as per Checklist Sr No 1 to 5 of tender document,27-Jan-2025 06:00 PM,22-Feb-2025 03:00 PM,27-Jan-2025 06:00 PM,21-Feb-2025 05:00 PM,,,01-Feb-2025 10:00 AM,21-Feb-2025 05:00 PM,11-Mar-2025 12:00 PM,"75,000",No,fixed,,"Sr. Medical Superintendent, DDU Shimla",Shimla,1.0,ICICI BANK,500.0,"Sr. Medical Superintendent, DDU Shimla",Shimla,No,Sr. Medical Superintendent,"O/o Sr. Medical Superintendent, Deen Dayal Upadhayay Zonal Hospital Shimla",supply of cooked diet at the DDUZH Shimla,supply of cooked diet at the DDUZH Shimla,Please refer Tender documents.,,,Miscellaneous Services,Cooked Diet Services,Tender,180.0,730.0,As Per Tender Document,171001.0,Deen Dayal Upadhayay Zonal Hospital Shimla,"O/o Sr. Medical Superintendent, Deen Dayal Upadhayay Zonal Hospital Shimla",29-Jan-2025 12:30 PM,"Sr. M S, Deen Dayal Upadhayay Zonal HospitalShimla",No,No,AOC
,,,,,,,,,,,,,,,,.pdf,documents required to be uploaded as per Checklist Sr No 6 to 11 of tender document,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Any other Documents required to be uploaded as per Tender Document,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,Price Bid (BOQ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
