Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Instrument Type,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
Trust Baba Balak Nath Temple Deotsidh,810-824/TBBNT/EE/Tender/2024,2024_TBBND_93665_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Offline,No,No,No,1.0,Fee/PreQual/Technical,.pdf,"The income Tax, PAN, EPF and GST registration be uploaded online",27-Sep-2024 04:00 PM,09-Oct-2024 12:00 PM,27-Sep-2024 04:00 PM,09-Oct-2024 11:00 AM,,,27-Sep-2024 04:00 PM,09-Oct-2024 11:00 AM,14-Oct-2024 12:00 PM,"35,000",No,fixed,,Xen temple Deotsidh,Deotsidh,1.0,DD - Demand Draft,800.0,Temple Officer,Deotsidh,Yes,Xen Temple Deotsidh,xen Temple Deotsidh Temple BBNT,Special repair of Link Road to Langar at Deotsidh District Hamirpur HP,Special repair of Link Road to Langar at Deotsidh District Hamirpur HP SH Providing and laying bituminous concrete 30mm thick in Km 0/0 to 0/682 with paver finisher,Please refer Tender documents.,,"12,77,511",Civil Works,,Tender,90.0,30.0,Deotsidh,176039.0,,,,Temple Trust Deotsidh,No,No,AOC
,,,,,,,,,,,,,,,,.pdf,Certificate of registration with Himachal Pradesh PWD/CWPD Department and latest renewal thereof,,,,,,,,,,,,,,,,2.0,BC - Bankers Cheque,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Form 6,,,,,,,,,,,,,,,,3.0,FDR - Fixed Deposit,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Form 8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
