Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Instrument Type,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
Directorate of Medical Education and Research||IGMC Shimla||MS KNSH M and C Shimla,HFW(KNSHMC)/Carriage Contract /2025-2229-32	     Dt.21.4.25,2025_IGMC1_104246_1,Yes,Open Tender,Item Rate,Services,2.0,No,No,Offline,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Document required to be uploaded as per Checklist Sr. No 1 to 2,22-Apr-2025 06:00 PM,14-May-2025 12:30 PM,22-Apr-2025 06:00 PM,14-May-2025 10:00 AM,22-Apr-2025 06:00 PM,29-Apr-2025 01:00 PM,05-May-2025 09:00 AM,14-May-2025 10:00 AM,21-May-2025 11:00 AM,"10,000",No,fixed,,"MS-cum-Member Secy. RKS , KNSHMC Shimla",Shimla,1.0,DD - Demand Draft,"1,000","MS-cum-Member Secy RKS , KNSHMC Shimla",Shimla,No,MS-cum-Member Secy. RKS,Kamla Nehru State Hospital for Mother and Child Shimla(HP),"Carriage, Handling and Transportation contract of store article of Kamla Nehru State Hospital  for Mother and Child Shimla","Carriage,  Handling and Transportation contract of store article of Kamla Nehru State Hospital  for Mother and Child Shimla",Please refer tender document,,,Miscellaneous Services,Carriage Contract,Tender,180.0,730.0,KNSH  M C Shimla,171001.0,,,,MS Office KNSHM C Shimla,No,No,AOC
,,,,,,,,,,,,,,,,.pdf,Document required to be uploaded as per Checklist Sr. No 2 to 8,,,,,,,,,,,,,,,,2.0,FDR - Fixed Deposit,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Any Other Document required to be  uploaded as per tender documents .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,Price BID (BOQ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
