Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Category,Sub Category,Sub Category Description,Format/File,S.No.1,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
"HP Irrigation and Public Health||Kullu Circle,Irrigation and Public Health,HP||Kullu -2,Irrigation and Public Health,HP",NIT No. 1386-1485  dated 16/05/2025,2025_HPIPH_105497_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Both(Online/Offline),No,No,No,1.0,Fee/PreQual/Technical,.pdf,Cost of tender form and Earnest Money as per NIT,16-May-2025 05:00 PM,23-May-2025 11:30 AM,16-May-2025 05:00 PM,22-May-2025 05:00 PM,,,16-May-2025 05:00 PM,22-May-2025 05:00 PM,26-May-2025 03:50 PM,"61,475",No,fixed,,EE Larji,EE Larji,1.0,Certificate Details,Income Tax Certificate,Income Tax Certificate Details,,1.0,ICICI BANK,"1,500",EE Larji,EE Larji,No,EE Jal Shakti Division Larji,EE Jal Shakti Division Larji,"PLWSS to G/O Villages Phatti Binni , Phatti Bihar , Kothi Chenni C.V Rohlo , Sharogi in G.P Kothi Chehani   in  Tehsil Banjar, Distt. Kullu H.P","PLWSS to G/O Villages Phatti Binni , Phatti Bihar , Kothi Chenni C.V Rohlo , Sharogi in G.P Kothi Chehani   in  Tehsil Banjar, Distt. Kullu H.P",Please refer Tender documents.,,"30,73,739",Civil Works,,Tender,90.0,60.0,Binni,175134.0,,,,EE Jal Shakti Division Larji,No,No,AOC
,,,,,,,,,,,,,,,,.pdf,Certificate of registration with HP Jal Shakti Department as per NIT,,,,,,,,,,,,,,,,2.0,Certificate Details,Character Certificate,Character Certificate,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,"PAN No., GST registration, Latest income tax return and EPF registration as per NIT",,,,,,,,,,,,,,,,3.0,Litigation Details,Litigation Details,Litigation Details,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Authorization letter regarding digital signature certificate (DSC) as per NIT,,,,,,,,,,,,,,,,4.0,Miscellaneous,Miscellaneous Docs,Miscellaneous Docs,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Undertaking that I have studied all the terms and condition as per NIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
