object_id,Roads
101.0,5
104.0,1
109.0,8
110.0,2
111.0,1
113.0,11
114.0,3
115.0,39
120.0,1
121.0,38
122.0,150
123.0,24
124.0,64
128.0,7
129.0,2
135.0,13
136.0,12
138.0,2
139.0,1
141.0,9
142.0,1
144.0,1
150.0,1
151.0,10
152.0,2
153.0,1
157.0,1
159.0,30
162.0,35
163.0,34
164.0,1
165.0,1
166.0,1
168.0,4
184.0,8
185.0,81
186.0,49
187.0,3
188.0,30
189.0,25
190.0,11
191.0,52
192.0,3
193.0,30
194.0,1
195.0,35
197.0,2
198.0,2
199.0,2
201.0,2
202.0,13
205.0,5
206.0,2
207.0,4
209.0,5
211.0,72
212.0,1
214.0,8
215.0,5
217.0,37
223.0,42
226.0,8
227.0,12
228.0,4
230.0,1
233.0,17
238.0,17
239.0,4
241.0,17
245.0,6
246.0,2
247.0,4
249.0,1
250.0,5
251.0,5
252.0,22
253.0,10
254.0,1
259.0,4
260.0,1
261.0,1
262.0,1
264.0,9
265.0,4
266.0,14
268.0,9
269.0,17
270.0,7
271.0,4
276.0,1
278.0,1
280.0,1
281.0,2
