object_id,Roads
111.0,10
115.0,10
116.0,19
117.0,7
120.0,16
121.0,80
122.0,34
123.0,21
124.0,5
128.0,26
134.0,32
135.0,39
136.0,60
137.0,9
138.0,4
139.0,5
140.0,1
141.0,1
142.0,7
143.0,7
146.0,1
150.0,5
151.0,4
152.0,7
162.0,2
181.0,64
184.0,92
185.0,65
186.0,23
187.0,5
188.0,39
189.0,9
190.0,10
191.0,8
192.0,4
193.0,4
194.0,8
195.0,2
196.0,3
197.0,17
198.0,5
199.0,5
200.0,10
201.0,4
202.0,5
208.0,1
210.0,2
214.0,1
222.0,4
223.0,16
224.0,5
225.0,5
226.0,21
227.0,2
228.0,2
238.0,12
239.0,7
241.0,15
245.0,25
246.0,12
247.0,6
249.0,3
250.0,8
251.0,6
252.0,28
253.0,10
254.0,1
255.0,1
256.0,3
259.0,2
261.0,6
264.0,2
266.0,1
268.0,34
269.0,32
270.0,15
271.0,9
276.0,5
280.0,1
