object_id,Roads
101.0,5
102.0,2
103.0,15
105.0,10
109.0,16
110.0,7
111.0,9
112.0,46
113.0,46
114.0,16
115.0,29
116.0,4
117.0,3
119.0,2
121.0,33
122.0,93
124.0,13
135.0,3
136.0,4
137.0,1
138.0,2
141.0,2
142.0,1
143.0,8
147.0,11
150.0,4
152.0,2
174.0,1
175.0,5
181.0,2
185.0,20
186.0,16
189.0,9
191.0,1
192.0,10
193.0,1
198.0,17
199.0,6
200.0,40
201.0,5
202.0,37
206.0,2
207.0,12
208.0,3
211.0,3
213.0,7
216.0,1
217.0,1
222.0,22
223.0,11
224.0,4
225.0,31
226.0,8
227.0,20
228.0,9
230.0,3
233.0,9
234.0,3
238.0,15
239.0,3
241.0,1
245.0,4
247.0,6
250.0,5
251.0,13
256.0,10
259.0,6
260.0,3
261.0,21
265.0,35
266.0,13
269.0,7
270.0,4
272.0,4
276.0,1
280.0,1
281.0,2
