object_id,District,TEHSIL,road_length,road_count
02-025-02401,LAHAUL & SPITI,SPITI,488946.6857004383,409.0
02-026-00011,KULLU,ANI,400749.6944656301,401.0
02-026-00012,KULLU,BANJAR,181459.3842459764,183.0
02-026-00013,KULLU,BHUNTAR,464446.71731607907,920.0
02-026-00014,KULLU,KULLU,496513.9453734719,968.0
02-026-00015,KULLU,MANALI,281235.19165903365,419.0
02-026-00016,KULLU,NERMAND,238962.6505971611,270.0
02-026-00017,KULLU,SAINJ,277385.8931254777,536.0
02-027-00018,MANDI,AUT,168038.43086564235,231.0
02-027-00019,MANDI,BALDWARA,216595.78987403554,260.0
02-027-00020,MANDI,BALH,590862.0215921063,972.0
02-027-00022,MANDI,CHACHYOT,444841.5175862587,683.0
02-027-00023,MANDI,DHARAMPUR,220011.50129507366,224.0
02-027-00024,MANDI,JOGINDAR NAGAR,438463.3080439569,517.0
02-027-00025,MANDI,KARSOG,805581.1661263169,1097.0
02-027-00026,MANDI,KOTLI,143426.3273865502,185.0
02-027-00027,MANDI,LAD BHAROL,140946.46938355835,215.0
02-027-00028,MANDI,NIHRI,341592.4769542042,492.0
02-027-00029,MANDI,PADHAR,258040.99278076913,268.0
02-027-00030,MANDI,SANDHOL,58775.256571295875,77.0
02-027-00031,MANDI,SARKAGHAT,348322.55681193416,305.0
02-027-00032,MANDI,SUNDAR NAGAR,592194.5106704979,821.0
02-027-00033,MANDI,THUNAG,220441.428153078,242.0
02-027-03430,MANDI,BALI CHOWKI,660297.3116312168,823.0
02-028-01431,HAMIRPUR,BAMSAN,215875.2540894295,428.0
02-028-02854,HAMIRPUR,BARSAR,394057.8074117952,787.0
02-028-02855,HAMIRPUR,BHORANJ,367541.6944333801,635.0
02-028-02856,HAMIRPUR,DHATWAL,341250.1505990852,610.0
02-028-02857,HAMIRPUR,GALORE,129411.52682998731,264.0
02-028-02858,HAMIRPUR,HAMIRPUR,446861.68668899656,1068.0
02-028-02859,HAMIRPUR,NADAUN,433881.1191717525,753.0
02-028-02860,HAMIRPUR,TIRA SUJANPUR,281426.48758040636,650.0
02-029-00065,UNA,AMB,726977.2389355252,1341.0
02-029-00066,UNA,BANGANA,522185.6335346879,1124.0
02-029-00067,UNA,GHANARI,602778.0452458776,1451.0
02-029-00068,UNA,HAROLI,915727.8891247865,2499.0
02-029-00069,UNA,UNA,865706.160773808,3091.0
02-030-02104,BILASPUR,BHARARI,279947.22518995637,454.0
02-030-02105,BILASPUR,BILASPUR,531026.3023438998,1294.0
02-030-02106,BILASPUR,GHUMARWIN,682467.5806110939,1316.0
02-030-02107,BILASPUR,JHANDUTA,670838.2866831619,1391.0
02-030-02108,BILASPUR,NAMHOL,221419.70772312346,453.0
02-030-02109,BILASPUR,NAINA DEVI,561782.1968843852,1095.0
02-031-00057,SOLAN,ARKI,772944.6487776473,1282.0
02-031-00058,SOLAN,BADDI,797216.7048550769,2492.0
02-031-00059,SOLAN,KANDAGHAT,533427.4158924663,1027.0
02-031-00060,SOLAN,KASAULI,527952.3527327765,1126.0
02-031-00061,SOLAN,KRISHANGARH,338011.98437423917,707.0
02-031-00062,SOLAN,NALAGARH,976119.7853154568,2591.0
02-031-00063,SOLAN,RAMSHAHR,369944.18401692255,653.0
02-031-00064,SOLAN,SOLAN,714023.4430111202,1837.0
02-032-00048,SIRMAUR,DADAHU,225619.20070730697,332.0
02-032-00049,SIRMAUR,KAMRAU,270646.71352947154,416.0
02-032-00050,SIRMAUR,NAHAN,599321.8437702495,1459.0
02-032-00051,SIRMAUR,NOHRA,269712.8762311738,291.0
02-032-00052,SIRMAUR,PACHHAD,744216.0809588141,948.0
02-032-00053,SIRMAUR,RAJGARH,326583.4991495268,421.0
02-032-00055,SIRMAUR,RENUKA,392497.893743997,511.0
02-032-00056,SIRMAUR,SHALAI,239582.08059230293,194.0
02-032-01637,SIRMAUR,PAONTA SAHIB,1088995.390948156,2195.0
02-032-03318,SIRMAUR,RONHAT,368339.90909978753,487.0
02-033-00034,SHIMLA,CHAUPAL,345836.893042261,463.0
02-033-00035,SHIMLA,CHIRGAON,320008.8506056863,425.0
02-033-00036,SHIMLA,DODRA KWAR,59436.18301812375,95.0
02-033-00037,SHIMLA,JUBBAL,402949.0593497736,606.0
02-033-00038,SHIMLA,KOTKHAI,279180.0697254415,359.0
02-033-00039,SHIMLA,KUMHARSAIN,427422.4900439568,434.0
02-033-00040,SHIMLA,KUPVI,284024.24005628144,574.0
02-033-00041,SHIMLA,NANKHARI,15668.828352347682,6.0
02-033-00042,SHIMLA,NERUA,456073.26397793164,710.0
02-033-00043,SHIMLA,RAMPUR,485730.87004044745,463.0
02-033-00044,SHIMLA,ROHRU,423127.55896899936,499.0
02-033-00045,SHIMLA,SHIMLA,918889.3067536886,1205.0
02-033-00046,SHIMLA,SEONI,304568.3901592797,439.0
02-033-00047,SHIMLA,THEOG,906037.0424585402,1434.0
02-034-00009,KINNAUR,KALPA,144198.6720900685,100.0
02-034-00010,KINNAUR,NICHAR,236617.89645137658,249.0
02-034-01703,KINNAUR,HANGRANG,48854.847534953304,49.0
02-034-01704,KINNAUR,MORANG,149169.83560013803,93.0
02-034-01705,KINNAUR,POOH,234025.2090168496,127.0
02-034-01706,KINNAUR,SANGLA,136743.04261969516,136.0
