Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Instrument Type,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
Directorate Animal Husbandry||Director Animal Husbandry,AHY-UNA-F(55)10/2018,2026_DAH1_127728_1,Yes,Open Tender,Item Rate,Goods,2.0,No,No,Offline,No,No,No,1,Fee/PreQual/Technical,.pdf,NIT,06-Feb-2026 03:00 PM,23-Feb-2026 12:00 PM,06-Feb-2026 03:00 PM,21-Feb-2026 03:00 PM,,,06-Feb-2026 03:00 PM,21-Feb-2026 03:00 PM,23-Feb-2026 02:30 PM,"5,000",Yes,fixed,,Director AH,Shimla,1,DD - Demand Draft,590.0,Director AH,Shimla,Yes,Deputy Director Animal Health/Breeding Una,Deputy Director Animal Health/Breeding Una District Una HP,Supply of wheat straw,Supply of wheat straw at Murrah Breeding Farm Barnoh District Una HP,Please refer Tender documents.,,,Miscellaneous Goods,,Rate Contract,365.0,365.0,Murrah Breeding Farm barnoh District Una,174303.0,,,,Deputy Director Animal Health/Breeding Una,No,No,AOC
,,,,,,,,,,,,,,2,Finance,.xls,Financial,,,,,,,,,,,,,,,,2,FDR - Fixed Deposit,,,,,,,,,,,,,,,,,,,,,,,,,AOC
