Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Instrument Type,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
Directorate of Medical Education and Research||IGMC Shimla||MS KNSH M and C Shimla,HFW(KNSHMC) /TENDER /EOI/2020-500-502   Dt. 23/01/2026,2026_IGMC1_126560_1,Yes,Open Tender,EOI,Goods,2.0,No,No,Offline,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Documents required to be uploaded as per checklist of tender documents.,23-Jan-2026 05:00 PM,13-Feb-2026 12:30 PM,23-Jan-2026 05:00 PM,13-Feb-2026 11:30 AM,23-Jan-2026 05:00 PM,30-Jan-2026 02:00 PM,04-Feb-2026 09:00 AM,13-Feb-2026 11:30 AM,17-Feb-2026 10:30 AM,"50,000",Yes,fixed,,"MS-cum-Member Secy., RKS, KNSHMC Shimla",Shimla,1.0,DD - Demand Draft,"2,000","MS-cum-Member Secy., RKS, KNSHMC Shimla",Shimla,No,"M.S.-cum-Member Secretary, RKS, KNSHMC Shimla",Kamla Nehru State Hospital For Mother and Child Shimla (H.P.),"EXPRESSION OF INTEREST /E-TENDER FOR THE SUPPLY OF MEDICINES, SURGICAL, SUTURE ETC.  TO KAMLA NEHRU STATE HOSPITAL FOR MOTHER AND CHILD SHIMLA","EXPRESSION OF INTEREST /E-TENDER FOR THE SUPPLY OF MEDICINES, SURGICAL, SUTURE ETC.  TO KAMLA NEHRU STATE HOSPITAL FOR MOTHER AND CHILD SHIMLA",Please refer tender documents.,,,Medicines,,Empanelment,120.0,730.0,"Kamla Nehru State Hospital for M and C, Shimla",171001.0,,,,"MS Office, KNSHM and C Shimla",No,No,AOC
,,,,,,,,,,,,,,,,.pdf,Any other documents required to be uploaded as per tender documents.,,,,,,,,,,,,,,,,2.0,FDR - Fixed Deposit,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,Price Bid (BOQ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
