Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
"Himachal Urban Development Authority||Supdt. Engineer (S),HIMUDA||Executive Engineer Electrical Dn,Shimla,HIMUDA",HIMUDA PP E  W 7  2025 1994  2004  dt 07 .02.2025,2026_HIMUD_127968_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1,Fee/PreQual/Technical,.pdf,PLEASE DOWNLOAD THE ATTACHED DOCUMENTS  FOR DETAILED INFORMATION,09-Feb-2026 04:00 PM,20-Feb-2026 10:00 AM,09-Feb-2026 05:00 PM,19-Feb-2026 05:00 PM,,,09-Feb-2026 05:00 PM,19-Feb-2026 05:00 PM,20-Feb-2026 03:05 PM,"10,650",Yes,fixed,,Nil,Nil,1,ICICI BANK,590.0,Nil,Nil,Yes,EXECUTIVE ENGINEER ELECT HIMUDA ELECTRICAL DIVISIO,EXECUTIVE ENGINEER ELECT HIMUDA ELECTRICAL DIVISION  SHIMLA,Execution of Civil work  for Development  of Educational Infrastructure  in 19 School  under PM SHRI Scheme,Construction of One No Computer Room  Library Room and  2 Nos Toilets and wiring of Examination hall  and 4 Nos  Class Room  In Major work  at GSSS Girls  Solan  District Solan SH Providing Intenral E I there in,Please refer Tender documents.,,"5,31,643",Electrical Works,,Tender,120.0,180.0,SOLAN,173212.0,,,,EXECUTIVE ENGINEER ELECT HIMUDA ELECTRICAL DIVISIO,No,No,AOC
,,,,,,,,,,,,,,2,Finance,.xls,BOQ,,,,,,,,,,,,,,,,2,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,AOC
