Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Instrument Type,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
Department of Health and Family Welfare||Directorate of Health and Family Welfare||MS RH UNA,HFW-Una(Diet)/2026- 48,2026_DFHW_124903_1,Yes,Open Tender,Item Rate,Services,2.0,No,No,Offline,No,No,No,1,Fee/PreQual/Technical,.pdf,TENDER DOCUMENT,02-Jan-2026 05:00 PM,23-Jan-2026 11:00 AM,02-Jan-2026 05:00 PM,22-Jan-2026 05:00 PM,03-Jan-2026 10:00 AM,05-Jan-2026 05:00 PM,06-Jan-2026 10:00 AM,22-Jan-2026 05:00 PM,27-Jan-2026 11:00 AM,"75,000",No,fixed,,"M.S RH,UNA","M.S RH,UNA",1,DD - Demand Draft,500.0,"M.S RH,UNA","M.S RH,UNA",No,"Medical Superintendent, RH,UNA","Medical Superintendent, RH, Una",TENDER FOR COOKED DIET,"TENDER COOKED DIET FOR RH,UNA",Please refer Tender documents.,,,Miscellaneous Services,,Tender,270.0,730.0,"RH,UNA",174303.0,,,,O/o Medical Superintendent Room No.111,No,No,AOC
,,,,,,,,,,,,,,2,Finance,.xls,Financial bid,,,,,,,,,,,,,,,,2,FDR - Fixed Deposit,,,,,,,,,,,,,,,,,,,,,,,,,AOC
