,human lives lost confirmed - death type,District,Total,Flood Death,General Drowning (Non Flood),Landslide,,,,,,Date
0,,Barpeta,3,3,0,0,,,,,,22-06-2022
1,,Hojai,4,4,0,0,,,,,,22-06-2022
2,,Kamrup,2,2,0,0,,,,,,22-06-2022
3,,Nalbari,3,3,0,0,,,,,,22-06-2022
4,,Total,12,12,0,0,,,,,,22-06-2022
