,human lives lost confirmed - death type,District,Total,Flood Death,General Drowning (Non Flood),Landslide,,,,,,Date
0,,Bajali,1,1,0,0,,,,,,23-06-2022
1,,Barpeta,2,2,0,0,,,,,,23-06-2022
2,,Cachar,2,2,0,0,,,,,,23-06-2022
3,,Dhubri,1,1,0,0,,,,,,23-06-2022
4,,Tamulpur,1,1,0,0,,,,,,23-06-2022
5,,Total,7,7,0,0,,,,,,23-06-2022
