,human lives lost confirmed - death type,District,Total,Flood Death,General Drowning (Non Flood),Landslide,,,,,,Date
0,,Darrang,1,1,0,0,,,,,,21-06-2022
1,,Kamrup,3,3,0,0,,,,,,21-06-2022
2,,Karimganj,1,1,0,0,,,,,,21-06-2022
3,,Tamulpur,1,1,0,0,,,,,,21-06-2022
4,,Udalguri,1,1,0,0,,,,,,21-06-2022
5,,Total,7,7,0,0,,,,,,21-06-2022
