,human lives lost confirmed - death type,District,Total,Flood Death,General Drowning (Non Flood),Landslide,,,,,,Date
0,,Barpeta,1,1,0,0,,,,,,30-06-2022
1,,Biswanath,1,1,0,0,,,,,,30-06-2022
2,,Dhemaji,1,1,0,0,,,,,,30-06-2022
3,,Lakhimpur,2,2,0,0,,,,,,30-06-2022
4,,Morigaon,1,1,0,0,,,,,,30-06-2022
5,,Nagaon,2,2,0,0,,,,,,30-06-2022
6,,Total,8,8,0,0,,,,,,30-06-2022
