,human lives lost confirmed - death type,District,Total,Flood Death,General Drowning (Non Flood),Landslide,,,,,,Date
0,,Barpeta,2,2,0,0,,,,,,18-06-2022
1,,Darrang,1,1,0,0,,,,,,18-06-2022
2,,Hailakandi,1,0,0,1,,,,,,18-06-2022
3,,Karimganj,2,0,0,2,,,,,,18-06-2022
4,,Nalbari,1,1,0,0,,,,,,18-06-2022
5,,Sonitpur,1,1,0,0,,,,,,18-06-2022
6,,Total,8,5,0,3,,,,,,18-06-2022
