object_id,Immediate Measures_tenders_awarded_value
101.0,41791942.760000005
102.0,15477118.98
103.0,19799678.03
104.0,43648308.02
105.0,10799799.0
107.0,7999274.97
116.0,22499828.0
122.0,13499727.0
123.0,10799969.0
130.0,6299269.01
139.0,58499774.0
150.0,75322280.75
158.0,17999597.0
159.0,44484701.43
160.0,25199811.0
163.0,23399870.0
164.0,11699870.0
169.0,19799993.0
200.0,11913000.0
201.0,8999627.0
205.0,17999986.0
207.0,27899316.71
219.0,16199956.0
233.0,8549618.0
249.0,13499987.0
260.0,3787959.88
269.0,5507523.0
271.0,52920900.0
276.0,0.0
