,landslide,District,Details,Date
0,,Hailakandi,Katlicherra - Jamira Pt. III under Katlicherra Revenue Circle | A boy namely Krban Ali Barbhuiya was died on DTD. 8/07/2022 due to landslide at Jamira Pt. III under Katlicherra Revenue Circle | 1,08-07-2022
1,,Karimganj,"Karimganj - BALIDARA, P.O. LATU SOJPUR,KARIMGANJ | DUE TO INCESSANT RAIN LANDSLIDE OCCURED AT BALIDARA, P.O. LATU SOJPUR, KARIMGANJ AND HOUSE OF RUMA BHATTACHARJEE, W/O BHANU BHATTACHARJEE, WAS PARTIALLY DAMAGED ON 18/06/2022.THE REPORT WAS SUBMITTED BY LR STAFF ON 04/07/2022 | 5",08-07-2022
