,landslide,District,Details,Date
0,,Dima-Hasao,"Haflong - Bethany, Haflong | Landslide at Bethany village, Haflong due to heavy rainfall as per info received from local dated 22/06/2022 | 0",22-06-2022
1,,Karimganj,"Badarpur - BARTHAL, TAJURTHAL, ANGLAR BAZAR | ON 19/06/2022 DUE TO INCESSANT RAINFALL MULTIPLE LANDSLIDE REPORTED AT VARIOUS LOCATIONS OF BARTHAL, TAJURTHAL, ANGLAR BAZAR RESULTING 40 NOS. OF HOUSES WERE SEVERELY AFFECTED | 210",22-06-2022
