,landslide,District,Details,Date
0,,Cachar,"Silchar - Srikona , Saharjum | House of Subudh Das of Srikona Saharjum Revenue village under Silchar Sadar Revenue Circle has been severely damaged by the landslide that occurred on the night of 11.07.2022. Till now no casualties reported. | 10",12-07-2022
1,,Karimganj,RK Nagar - Fakua gram | At Village Fakuagram Total 06 nos of House affected due to landslide on date 19-06-2022 | 32,12-07-2022
