,landslide,District,Details,Date
0,,Dima-Hasao,"Haflong - 1. Pangmol, 2. Hungruum 3. Jinamghat 4. Lisong 5. Hindu Baladhan 6. Christian Baladhan | Maibang tunnel partially operational | 500",18-05-2022
1,,Hailakandi,Hailakandi - Mohanpur Grant under Hailakandi Revenue circle on dated 18/5/22 | One PMAY house under construction was partially Damage No casualties . | 0,18-05-2022
