object_id,sum_aged_population
02-030-02104,1987.39
02-033-00045,17816.16
02-033-00044,3086.35
02-033-00043,4780.05
02-033-00042,1081.52
02-033-00041,877.94
02-033-00040,766.6300000000001
02-033-00039,970.46
02-033-00038,2346.7300000000005
02-033-00037,2213.4700000000003
02-033-00036,269.95
02-033-00035,3879.89
02-033-00046,3845.36
02-033-00034,1296.43
02-027-00032,5737.23
02-027-00031,4758.79
02-027-00030,487.01
02-027-00029,4397.95
02-027-00028,613.0
02-027-00027,3085.67
02-027-00026,821.5
02-027-00025,5242.81
02-027-00024,5979.15
02-027-00023,3042.23
02-027-00022,1660.69
02-027-00033,2109.9
02-032-00048,513.27
02-032-00049,1633.15
02-032-00050,3320.04
02-025-02401,1012.66
02-034-01706,998.41
02-034-01705,783.72
02-034-01704,1257.13
02-034-01703,286.06
02-032-01637,12551.44
02-029-00069,6322.9400000000005
02-029-00068,5357.92
02-029-00067,2611.5999999999995
02-029-00066,4885.97
02-029-00065,7507.99
02-031-00064,9006.86
02-031-00063,1371.75
02-031-00062,7456.9
02-031-00061,500.51
02-031-00060,2741.88
02-031-00059,321.61
02-031-00058,5793.050000000001
02-031-00057,5544.929999999999
02-032-00056,3190.4
02-032-00055,1768.31
02-032-03318,937.26
02-032-00053,1070.39
02-032-00052,2868.25
02-032-00051,825.5999999999999
02-027-03430,8152.76
02-027-00020,11743.85
02-033-00047,4994.39
02-027-00018,1466.5500000000002
02-024-02113,10286.0
02-024-02112,899.16
02-024-02111,3020.08
02-024-02110,10077.55
02-028-02860,2909.03
02-028-02859,6097.25
02-028-02858,7801.67
02-028-02857,994.51
02-028-02856,884.3
02-028-02855,2429.28
02-028-02854,5190.18
02-028-01431,3006.84
02-023-00008,1211.79
02-023-00007,5508.57
02-023-00006,1131.79
02-023-00005,1099.99
02-023-00004,4043.71
02-023-00003,9703.95
02-023-00002,2191.61
02-023-00001,2771.8100000000004
02-030-02109,3430.55
02-030-02108,2086.62
02-030-02107,5027.48
02-030-02106,5100.34
02-027-00019,3409.02
02-024-02114,9273.59
02-024-02115,1404.5
02-030-02105,7101.85
02-026-00011,3001.1
02-025-00017,1844.75
02-026-00017,2350.6000000000004
02-026-00016,1824.74
02-026-00015,2865.4700000000003
02-026-00014,5316.79
02-026-00013,7963.55
02-026-00012,1557.96
02-024-02116,5032.219999999999
02-034-00010,1861.8
02-034-00009,1045.7599999999998
02-024-02130,4413.320000000001
02-024-02129,835.9
02-024-02131,1574.94
02-024-02127,15308.23
02-024-02117,551.28
02-024-02118,16005.929999999998
02-024-02119,4018.24
02-024-02128,12336.48
02-024-02121,3463.96
02-024-02120,632.4
02-024-02123,5224.54
02-024-02124,1718.2600000000002
02-024-02125,606.19
02-024-02126,3996.15
02-024-02122,8664.73
