class,age,male,female
0,0 to 1,492.43,432.11
1,1 to 5,1886.82,1652.81
10,10 to 15,2503.45,2215.99
15,15 to 20,2650.34,2461.63
20,20 to 25,2628.36,2595.71
25,25 to 30,2545.9,2563.16
30,30 to 35,2727.41,2686.51
35,35 to 40,2459.75,2438.47
40,40 to 45,2026.81,2229.13
45,45 to 50,1871.98,2027.47
5,5 to 10,2270.83,2016.13
50,50 to 55,1719.06,1968.61
55,55 to 60,1600,1614.85
60,60 to 65,1182.5,1219.02
65,65 to 70,863.9,910.23
70,70 to 75,570.23,725.43
75,75 to 80,469.35,577.18
80,80 and over,453.73,688.49
