class,age,male,female
0,0 to 1,918.16,787.96
1,1 to 5,3518.06,3013.92
10,10 to 15,4363.55,3675.68
15,15 to 20,4876.19,4099.49
20,20 to 25,5923.94,4589.53
25,25 to 30,5649.86,4633.56
30,30 to 35,5466.19,4609.38
35,35 to 40,4981.56,4192.7
40,40 to 45,3997.03,3493.64
45,45 to 50,3356.49,3086.21
5,5 to 10,4062.36,3514.71
50,50 to 55,2854.07,2768.98
55,55 to 60,2521.31,2219.71
60,60 to 65,1728.92,1661.01
65,65 to 70,1241.45,1200.21
70,70 to 75,793.24,847.14
75,75 to 80,605.81,619.56
80,80 and over,593.49,705.32
