class,age,male,female
0,0 to 1,821.98,707.62
1,1 to 5,3149.53,2706.65
10,10 to 15,3923.65,3322.77
15,15 to 20,4373.66,3717.02
20,20 to 25,5267.98,4160.9
25,25 to 30,5022.01,4176.14
30,30 to 35,4904.77,4174.87
35,35 to 40,4466.24,3803.72
40,40 to 45,3600.58,3215.82
45,45 to 50,3057.61,2855.06
5,5 to 10,3640.59,3155.66
50,50 to 55,2629.67,2588.58
55,55 to 60,2335.69,2071.15
60,60 to 65,1604.28,1548.19
65,65 to 70,1147.38,1130.9
70,70 to 75,744.46,820.92
75,75 to 80,572.5,607.66
80,80 and over,578.17,713.95
