class,age,male,female
0,0 to 1,750.79,638.04
1,1 to 5,2876.75,2440.49
10,10 to 15,3883.49,3110.5
15,15 to 20,4176.64,3627.42
20,20 to 25,3925.93,3762.2
25,25 to 30,3588.07,3774.24
30,30 to 35,3733.23,3803.65
35,35 to 40,3561.04,3585.71
40,40 to 45,3171.82,3239.23
45,45 to 50,2820.83,2927.32
5,5 to 10,3539.4,2921.23
50,50 to 55,2551.31,2731.03
55,55 to 60,2399.25,2324.34
60,60 to 65,1864.66,1859.61
65,65 to 70,1428.99,1475.47
70,70 to 75,940.74,1200.15
75,75 to 80,752.12,903.7
80,80 and over,733.45,1150.83
