class,age,male,female
0,0 to 1,475.61,402.88
1,1 to 5,1822.36,1541.02
10,10 to 15,2412.83,1950.48
15,15 to 20,2580.77,2293.14
20,20 to 25,2427.95,2523.32
25,25 to 30,2306.61,2552.1
30,30 to 35,2458.28,2613.51
35,35 to 40,2267.74,2398.52
40,40 to 45,1938,2204.6
45,45 to 50,1902.84,2079.45
5,5 to 10,2194.65,1812.24
50,50 to 55,1724.57,1989.35
55,55 to 60,1705.82,1693.73
60,60 to 65,1285.41,1274.59
65,65 to 70,1001.02,1005.63
70,70 to 75,641.39,785.55
75,75 to 80,487.1,601.41
80,80 and over,453.81,667.85
