class,age,male,female
0,0 to 1,1183.16,1002.26
1,1 to 5,4533.46,3833.66
10,10 to 15,6002.31,4852.3
15,15 to 20,6420.03,5704.61
20,20 to 25,6039.95,6277.12
25,25 to 30,5738.06,6348.56
30,30 to 35,6115.23,6501.21
35,35 to 40,5641.15,5966.37
40,40 to 45,4820.92,5484.06
45,45 to 50,4733.41,5172.67
5,5 to 10,5459.62,4508.38
50,50 to 55,4289.95,4948.55
55,55 to 60,4243.25,4213.13
60,60 to 65,3197.43,3170.53
65,65 to 70,2490,2501.48
70,70 to 75,1595.44,1954
75,75 to 80,1211.63,1495.94
80,80 and over,1128.81,1661.21
