class,age,male,female
0,0 to 1,975.76,826.55
1,1 to 5,3738.75,3161.56
10,10 to 15,4950.15,4001.6
15,15 to 20,5294.7,4704.61
20,20 to 25,4981.18,5176.84
25,25 to 30,4732.23,5235.89
30,30 to 35,5043.39,5361.86
35,35 to 40,4652.48,4920.79
40,40 to 45,3975.99,4522.95
45,45 to 50,3903.86,4266.19
5,5 to 10,4502.54,3717.98
50,50 to 55,3538.13,4081.35
55,55 to 60,3499.66,3474.85
60,60 to 65,2637.15,2614.95
65,65 to 70,2053.69,2063.15
70,70 to 75,1315.88,1611.62
75,75 to 80,999.34,1233.85
80,80 and over,931.03,1370.16
