class,age,male,female
0,0 to 1,411.23,381.71
1,1 to 5,1575.7,1460.03
10,10 to 15,2136.23,1965
15,15 to 20,2419.82,2235.21
20,20 to 25,2653.91,2380.84
25,25 to 30,2534.92,2172.27
30,30 to 35,2437.13,2129.44
35,35 to 40,2153.02,1917.52
40,40 to 45,1797.39,1739.83
45,45 to 50,1608.05,1550
5,5 to 10,1902.06,1759.22
50,50 to 55,1397.6,1419.76
55,55 to 60,1315.82,1120.05
60,60 to 65,878.28,843.71
65,65 to 70,639.14,612.22
70,70 to 75,409.52,456.13
75,75 to 80,297.94,330.72
80,80 and over,274.53,364.22
