class,age,male,female
0,0 to 1,269.4,228.2
1,1 to 5,1032.23,872.87
10,10 to 15,1366.68,1104.8
15,15 to 20,1461.81,1298.89
20,20 to 25,1375.25,1429.27
25,25 to 30,1306.52,1445.57
30,30 to 35,1392.43,1480.35
35,35 to 40,1284.5,1358.58
40,40 to 45,1097.73,1248.74
45,45 to 50,1077.81,1177.85
5,5 to 10,1243.1,1026.49
50,50 to 55,976.84,1126.82
55,55 to 60,966.22,959.37
60,60 to 65,728.09,721.96
65,65 to 70,567,569.61
70,70 to 75,363.3,444.95
75,75 to 80,275.91,340.65
80,80 and over,257.05,378.29
