class,age,male,female
0,0 to 1,574.77,509.11
1,1 to 5,2202.32,1947.33
10,10 to 15,2798.76,2447.04
15,15 to 20,3033.44,2709.46
20,20 to 25,3174.21,2785.33
25,25 to 30,2926.61,2539.4
30,30 to 35,2757.3,2379.6
35,35 to 40,2477.32,2165.29
40,40 to 45,2107.21,1995.79
45,45 to 50,1825.88,1744.89
5,5 to 10,2635.67,2269.99
50,50 to 55,1680.18,1633.15
55,55 to 60,1448.59,1274.72
60,60 to 65,1083.92,1007.73
65,65 to 70,762.91,719.34
70,70 to 75,504.72,523.74
75,75 to 80,333.24,338.85
80,80 and over,307.25,328.37
